Messzeitpunkt;Temperatur 1;Temperatur 2;Feuchte;Max Temp 1 Alarm Einstellung;Max Temp 1 Alarm Aktiv;Max Temp 1 Alarm Begin Event;Max Temp 1 Alarm Ende Event;Min Temp 1 Alarm Einstellung;Min Temp 1 Alarm Aktiv;Min Temp 1 Alarm Begin Event;Min Temp 1 Alarm Ende Event;Max Temp 2 Alarm Einstellung;Max Temp 2 Alarm Aktiv;Max Temp 2 Alarm Begin Event;Max Temp 2 Alarm Ende Event;Min Temp 2 Alarm Einstellung;Min Temp 2 Alarm Aktiv;Min Temp 2 Alarm Begin Event;Min Temp 2 Alarm Ende Event;Max Feuchte Alarm Einstellung;Max Feuchte Alarm Aktiv;Max Feuchte Alarm Begin Event;Max Humidity Alarm Ende Event;Min Feuchte Alarm Einstellung;Min Feuchte Alarm Aktiv;Min Feuchte Alarm Begin Event;Min Humidity Alarm Ende Event
24.10.2022 01:02:37;15,4;15,8;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:06:08;15,4;15,8;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:09:41;15,4;15,8;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:13:14;15,4;15,9;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:16:46;15,4;15,9;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:20:18;15,4;15,9;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:23:50;15,4;15,7;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:27:22;15,4;15,6;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:30:55;15,4;15,9;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:34:26;15,4;15,9;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:37:59;15,4;16,0;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:41:31;15,4;15,9;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:45:02;15,4;15,7;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:48:34;15,4;15,9;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:52:05;15,4;15,7;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:55:37;15,4;15,6;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 01:59:10;15,4;15,7;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 02:02:41;15,3;15,8;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 02:06:14;15,3;15,7;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 02:09:47;15,3;15,8;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 02:13:18;15,4;16,0;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 02:16:51;15,5;16,0;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 02:20:22;15,6;16,2;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 02:23:55;15,6;16,3;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 02:27:27;15,7;16,4;94;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 02:30:58;15,8;16,4;94;;;;;;;;;;;;;;;;;;;;;;;;
