Messzeitpunkt;Temperatur 1;Temperatur 2;Feuchte;Max Temp 1 Alarm Einstellung;Max Temp 1 Alarm Aktiv;Max Temp 1 Alarm Begin Event;Max Temp 1 Alarm Ende Event;Min Temp 1 Alarm Einstellung;Min Temp 1 Alarm Aktiv;Min Temp 1 Alarm Begin Event;Min Temp 1 Alarm Ende Event;Max Temp 2 Alarm Einstellung;Max Temp 2 Alarm Aktiv;Max Temp 2 Alarm Begin Event;Max Temp 2 Alarm Ende Event;Min Temp 2 Alarm Einstellung;Min Temp 2 Alarm Aktiv;Min Temp 2 Alarm Begin Event;Min Temp 2 Alarm Ende Event;Max Feuchte Alarm Einstellung;Max Feuchte Alarm Aktiv;Max Feuchte Alarm Begin Event;Max Humidity Alarm Ende Event;Min Feuchte Alarm Einstellung;Min Feuchte Alarm Aktiv;Min Feuchte Alarm Begin Event;Min Humidity Alarm Ende Event
31.10.2022 02:11:37;11,6;12,3;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 02:15:08;11,7;12,3;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 02:18:41;11,8;12,5;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 02:22:13;11,9;12,6;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 02:25:44;12,0;12,6;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 02:29:16;12,0;12,6;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 02:32:48;12,0;12,5;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 02:36:19;12,1;12,4;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 02:39:52;12,1;12,4;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 02:43:24;12,1;12,3;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 02:46:57;12,1;12,5;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 02:50:29;12,0;12,2;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 02:54:00;12,0;12,2;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 02:57:32;11,9;12,1;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:01:05;11,8;11,9;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:04:36;11,7;11,9;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:08:08;11,7;11,9;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:11:40;11,6;11,8;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:15:12;11,5;11,8;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:18:44;11,5;11,7;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:22:15;11,4;11,5;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:25:48;11,3;11,5;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:29:21;11,2;11,3;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:32:53;11,1;11,2;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:36:25;11,1;11,1;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:39:57;11,0;11,2;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:43:29;10,9;11,2;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:47:01;10,9;11,3;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:50:31;10,9;11,3;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:54:04;10,9;11,4;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 03:57:37;10,9;11,2;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:01:09;10,8;11,1;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:04:42;10,8;10,8;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:08:13;10,8;11,0;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:11:45;10,7;10,9;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:15:17;10,7;10,9;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:18:48;10,6;10,8;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:22:20;10,6;10,8;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:25:52;10,6;10,9;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:29:23;10,6;11,2;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:32:56;10,7;11,2;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:36:28;10,7;11,3;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:39:59;10,8;11,4;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:43:32;10,8;11,5;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:47:04;10,9;11,5;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:50:35;11,0;11,7;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:54:08;11,1;11,8;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 04:57:39;11,1;11,8;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:01:11;11,2;11,9;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:04:43;11,3;12,0;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:08:16;11,4;12,0;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:11:47;11,5;12,2;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:15:20;11,5;12,2;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:18:52;11,7;12,3;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:22:23;11,7;12,2;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:25:55;11,7;12,2;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:29:27;11,8;12,2;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:32:59;11,7;12,0;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:36:32;11,7;11,9;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:40:03;11,7;11,9;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:43:35;11,7;12,0;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:47:07;11,7;12,0;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:50:38;11,7;12,1;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:54:10;11,7;11,9;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 05:57:42;11,7;11,9;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:01:13;11,7;11,9;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:04:46;11,6;11,9;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:08:17;11,6;11,8;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:11:49;11,6;11,9;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:15:21;11,7;12,2;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:18:53;11,7;12,2;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:22:25;11,8;12,2;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:25:57;11,8;12,2;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:29:28;11,8;12,0;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:33:01;11,8;12,0;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:36:34;11,7;11,8;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:40:06;11,7;11,8;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:43:39;11,6;11,7;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:47:11;11,6;11,8;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:50:43;11,6;11,9;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:54:15;11,5;11,6;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 06:57:47;11,5;11,7;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:01:18;11,4;11,9;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:04:50;11,4;11,5;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:08:22;11,4;11,5;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:11:53;11,3;11,4;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:15:25;11,3;11,6;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:18:57;11,2;11,5;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:22:29;11,2;11,4;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:26:01;11,1;11,7;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:29:33;11,1;11,5;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:33:04;11,1;11,3;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:36:37;11,1;11,2;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:40:10;11,0;11,1;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:43:41;11,0;11,2;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:47:13;11,0;11,1;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:50:46;11,0;11,0;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:54:17;11,0;10,9;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 07:57:49;11,0;11,1;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:01:22;11,0;11,2;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:04:53;11,0;11,2;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:08:25;11,0;11,2;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:11:57;11,0;11,2;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:15:29;11,0;11,3;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:19:02;11,1;11,4;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:22:34;11,1;11,5;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:26:04;11,2;11,7;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:29:36;11,2;11,7;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:33:09;11,3;11,6;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:36:41;11,4;11,8;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:40:13;11,4;11,7;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:43:47;11,5;11,9;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:47:18;11,6;12,0;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:50:50;11,7;12,2;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:54:23;11,9;12,2;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 08:57:54;12,0;12,4;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:01:27;12,1;12,4;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:04:59;12,2;12,4;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:08:31;12,3;12,5;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:12:03;12,3;12,6;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:15:35;12,4;12,5;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:19:07;12,5;12,7;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:22:40;12,6;12,6;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:26:11;12,6;12,7;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:29:43;12,7;12,8;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:33:15;12,7;12,9;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:36:47;12,8;12,9;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:40:18;12,9;13,0;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:43:51;12,9;13,0;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:47:24;13,0;13,1;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:50:55;13,1;13,3;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:54:27;13,2;13,3;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 09:57:59;13,3;13,5;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:01:31;13,4;13,6;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:05:04;13,5;13,7;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:08:36;13,6;13,8;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:12:08;13,7;13,8;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:15:40;13,8;14,0;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:19:12;14,0;14,2;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:22:45;14,1;14,3;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:26:17;14,2;14,1;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:29:48;14,3;14,4;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:33:20;14,3;14,5;86;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:36:52;14,5;14,5;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:40:25;14,6;14,6;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:43:57;14,7;14,7;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:47:29;14,9;15,0;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:51:01;15,0;15,1;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:54:33;15,1;15,3;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 10:58:05;15,2;15,3;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:01:37;15,3;15,4;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:05:09;15,4;15,5;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:08:42;15,5;15,7;85;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:12:13;15,7;16,0;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:15:46;15,9;16,4;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:19:17;16,1;16,4;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:22:49;16,2;16,5;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:26:20;16,3;16,4;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:29:53;16,4;16,7;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:33:25;16,5;16,7;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:36:57;16,6;16,8;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:40:29;16,7;17,1;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:44:01;16,9;17,0;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:47:34;17,0;17,3;84;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:51:05;17,0;17,4;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:54:36;17,1;17,6;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 11:58:09;17,3;17,9;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:01:42;17,6;18,3;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:05:12;17,8;18,4;83;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:08:44;18,0;18,5;82;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:12:17;18,1;18,6;82;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:15:48;18,4;18,5;82;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:19:21;18,4;18,6;82;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:22:54;18,6;18,7;82;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:26:26;18,7;18,9;81;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:29:58;18,9;19,4;81;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:33:30;19,0;19,2;81;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:37:02;19,2;19,3;81;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:40:34;19,3;19,4;80;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:44:06;19,4;19,4;80;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:47:38;19,5;19,4;80;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:51:10;19,6;19,4;80;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:54:43;19,6;19,6;79;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 12:58:16;19,7;19,7;79;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:01:47;19,7;19,4;79;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:05:19;19,8;19,7;79;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:08:51;19,7;19,6;79;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:12:23;19,8;19,7;79;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:15:55;19,7;19,4;78;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:19:27;19,6;19,4;78;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:22:59;19,6;19,6;78;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:26:31;19,7;20,0;78;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:30:02;19,7;19,8;78;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:33:35;19,7;19,7;78;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:37:06;19,7;19,9;77;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:40:39;19,7;19,8;77;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:44:12;19,8;19,8;77;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:47:42;19,8;20,0;77;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:51:15;19,8;20,0;77;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:54:46;19,8;19,8;77;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 13:58:17;19,8;19,9;77;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:01:50;19,8;19,9;77;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:05:22;19,8;19,7;76;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:08:53;19,8;19,7;76;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:12:26;19,7;19,6;76;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:15:57;19,7;19,6;76;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:19:30;19,6;19,6;76;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:23:02;19,6;19,7;76;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:26:36;19,6;19,7;76;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:30:04;19,6;19,7;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:33:36;19,6;19,6;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:37:08;19,6;19,6;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:40:40;19,6;19,7;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:44:11;19,6;19,8;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:47:44;19,6;19,8;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:51:16;19,6;19,7;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:54:48;19,6;19,7;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 14:58:19;19,5;19,6;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:01:53;19,5;19,6;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:05:25;19,5;19,5;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:08:55;19,4;19,4;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:12:28;19,3;19,5;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:16:00;19,3;19,4;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:19:33;19,3;19,5;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:23:06;19,3;19,5;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:26:38;19,3;19,4;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:30:11;19,3;19,4;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:33:42;19,2;19,4;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:37:15;19,2;19,5;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:40:47;19,2;19,4;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:44:18;19,2;19,5;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:47:51;19,2;19,5;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:51:23;19,2;19,4;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:54:55;19,2;19,4;75;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 15:58:27;19,2;19,5;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:01:58;19,2;19,5;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:05:31;19,2;19,4;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:09:03;19,2;19,3;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:12:35;19,1;19,4;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:16:07;19,1;19,4;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:19:40;19,1;19,4;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:23:12;19,1;19,3;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:26:44;19,0;19,3;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:30:17;19,0;19,2;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:33:48;19,0;19,0;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:37:20;18,9;19,1;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:40:52;18,8;19,2;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:44:24;18,8;19,2;74;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:47:56;18,8;19,1;73;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:51:28;18,7;19,1;73;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:55:01;18,7;19,1;73;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 16:58:33;18,7;19,0;73;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 17:02:04;18,7;18,9;73;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 17:05:36;18,6;18,9;73;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 17:09:08;18,6;18,9;73;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 17:12:39;18,5;18,7;73;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 17:16:12;18,4;18,8;73;;;;;;;;;;;;;;;;;;;;;;;;
31.10.2022 17:19:44;18,4;18,6;73;;;;;;;;;;;;;;;;;;;;;;;;
